,DSW,DSW_CI,ISW,ISW_CI,LSSW,LSSW_CI,mCDW,mCDW_CI,CDW,CDW_CI,zlowest,month,region
277,0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],8.607030190081836,[1.37687847 2.17204121],819.3240408702035,[794.65331653 797.4247673 ],648948.1805283078,2,BS-DIS
278,0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],54.85942220961208,[40.67563465 41.4464715 ],613.3026496546946,[590.88995678 592.14121117],1127247.7095234694,3,BS-DIS
279,0.0,[0. 0.],0.1625833398059575,[0.12142139 0.12217182],0.0,[0. 0.],64.3222284973747,[34.13907543 34.28511167],839.9282326958207,[799.80917835 810.69918349],1161862.3794751202,4,BS-DIS
280,0.0,[0. 0.],0.39649605220963263,[0.30205512 0.31530087],0.06322255216802176,[0. 0.],19.675838825307295,[3.54552883 5.89161339],1268.624433537324,[1237.6449634  1244.70581853],1067895.289797664,5,BS-DIS
281,0.0,[0. 0.],0.8539223478733142,[0.67381747 0.69517777],0.0,[0. 0.],1.6855077339172473,[0.01737723 0.02869395],1317.0213084228103,[1305.75946418 1306.04843441],982101.0399628052,6,BS-DIS
282,0.009481563266818429,[0. 0.],0.710861475074328,[0.60884883 0.61036167],2.207043247726442,[1.91971736 1.93249208],1.8582778097180557,[1.07932209 1.09185702],1357.6094321861706,[1352.86987402 1352.92055149],1068762.7406289736,7,BS-DIS
283,0.0,[0. 0.],1.0332132161382193,[0.88133541 0.88320092],5.123337490489364,[4.56709807 4.62058254],7.713375054068945,[4.4346521  4.66254371],1243.25431641569,[1218.91117314 1220.13361761],1189094.9812537618,8,BS-DIS
284,0.0,[0. 0.],1.2778939438223407,[0.95961127 0.96205283],4.063366463899078,[3.43715613 3.51953087],8.364635482384674,[2.98072216 3.27078031],1239.9429053645597,[1217.68040091 1217.93515168],525400.3738030007,9,BS-DIS
285,0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],14.548704213061328,[0. 0.],407.9056210132911,[377.2304226  384.05327306],82329.62790427491,10,BS-DIS
286,0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],14.267721972229573,[5.04346317 5.86352249],503.5210559081471,[483.24177466 484.99506511],66079.76655319119,11,BS-DIS
287,0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],557.9805305931702,[541.0085432  541.91448926],59652.18798753774,12,BS-DIS
